"","X","workerID","precision","recall","fmeasure","num_annotations","dist","dist_cluster","num_workers","num_voters"
"13645",13645,43,0.668103448275862,0.833333333333333,0.741626794258373,232,0.007,0.007,3,1
"13646",13646,44,0.942528735632184,0.881720430107527,0.911111111111111,174,0.007,0.007,3,1
"13647",13647,45,0.953216374269006,0.876344086021505,0.913165266106443,171,0.007,0.007,3,1
"13648",13648,46,0.831521739130435,0.82258064516129,0.827027027027027,184,0.007,0.007,3,1
"13649",13649,47,0.949367088607595,0.806451612903226,0.872093023255814,158,0.007,0.007,3,1
"13650",13650,48,0.962962962962963,0.838709677419355,0.896551724137931,162,0.007,0.007,3,1
"13651",13651,49,0.924324324324324,0.919354838709677,0.921832884097035,185,0.007,0.007,3,1
"13652",13652,50,0.734782608695652,0.908602150537634,0.8125,230,0.007,0.007,3,1
"13653",13653,51,0.940119760479042,0.844086021505376,0.889518413597734,167,0.007,0.007,3,1
"13654",13654,52,0.88622754491018,0.795698924731183,0.838526912181303,167,0.007,0.007,3,1
"13655",13655,53,0.91907514450867,0.85483870967742,0.885793871866295,173,0.007,0.007,3,1
"13656",13656,54,0.97093023255814,0.897849462365591,0.93296089385475,172,0.007,0.007,3,1
"13657",13657,55,0.811881188118812,0.881720430107527,0.845360824742268,202,0.007,0.007,3,1
"13658",13658,56,0.94972067039106,0.913978494623656,0.931506849315068,179,0.007,0.007,3,1
"13659",13659,57,0.776255707762557,0.913978494623656,0.839506172839506,219,0.007,0.007,3,1
"13660",13660,58,0.729257641921397,0.897849462365591,0.804819277108434,229,0.007,0.007,3,1
"13661",13661,59,0.903225806451613,0.903225806451613,0.903225806451613,186,0.007,0.007,3,1
"13662",13662,60,0.9625,0.827956989247312,0.890173410404624,160,0.007,0.007,3,1
"13663",13663,61,0.975903614457831,0.870967741935484,0.920454545454546,166,0.007,0.007,3,1
"13664",13664,62,0.915730337078652,0.876344086021505,0.895604395604396,178,0.007,0.007,3,1
"13665",13665,63,0.94915254237288,0.903225806451613,0.925619834710744,177,0.007,0.007,3,1
"13666",13666,64,0.976470588235294,0.89247311827957,0.932584269662921,170,0.007,0.007,3,1
"13667",13667,65,0.762162162162162,0.758064516129032,0.76010781671159,185,0.007,0.007,3,1
"13668",13668,66,0.968944099378882,0.838709677419355,0.899135446685879,161,0.007,0.007,3,1
"13669",13669,67,0.691964285714286,0.833333333333333,0.75609756097561,224,0.007,0.007,3,1
"13670",13670,68,0.909574468085106,0.919354838709677,0.914438502673797,188,0.007,0.007,3,1
"13671",13671,69,0.926136363636364,0.876344086021505,0.900552486187845,176,0.007,0.007,3,1
"13672",13672,70,0.894179894179894,0.908602150537634,0.901333333333333,189,0.007,0.007,3,1
"13673",13673,71,0.910526315789474,0.93010752688172,0.920212765957447,190,0.007,0.007,3,1
"13674",13674,72,0.909090909090909,0.913978494623656,0.911528150134048,187,0.007,0.007,3,1
"13675",13675,73,0.91907514450867,0.85483870967742,0.885793871866295,173,0.007,0.007,3,1
